sensor_id,sensor_type,location,lat,lon,altitude,date,PM10,PM2.5
90231,SDS011,82056,55.704,37.918,,2025-12-19,1.0,1.0
90236,SDS011,82059,52.578,5.76,,2025-12-19,1.0,1.0
90241,SDS011,85062,54.438,-0.808,,2025-12-19,1.0,1.0
90248,SDS011,82076,52.558,13.336,,2025-12-19,1.0,1.0
90256,SDS011,82084,53.16,6.614,,2025-12-19,1.0,1.0
90258,SDS011,82086,43.094,-0.04,,2025-12-19,1.0,1.0
90260,SDS011,85189,54.4,-0.72,,2025-12-19,1.0,1.0
90261,SDS011,82089,42.884,20.858,,2025-12-19,10.0,8.0
90265,SDS011,84222,41.65,2.736,,2025-12-19,2.0,1.0
90267,SDS011,82093,41.718,21.77,,2025-12-19,10.0,10.0
90273,SDS011,82099,48.214,12.248,,2025-12-19,1.0,1.0
90275,SDS011,82100,49.46,11.004,,2025-12-19,1.0,1.0
90297,SDS011,82113,52.318,5.546,,2025-12-19,1.0,1.0
90301,SDS011,82117,42.02,23.99,,2025-12-19,2.0,2.0
90306,SDS011,82134,52.3409997,5.138108,,2025-12-19,1.0,1.0
90314,SDS011,82144,50.774,0.256,,2025-12-19,1.0,1.0
90331,SDS011,82181,42.6959303,23.70281485,,2025-12-19,2.0,2.0
90339,SDS011,82198,52.704,5.732,,2025-12-19,10.0,10.0
90341,SDS011,86437,42.672,23.322,,2025-12-19,6.0,4.0
90351,SDS011,82212,50.94913798,6.95599526,,2025-12-19,1.0,1.0
90358,SDS011,82217,49.69705699,13.47317362,,2025-12-19,2.0,1.0
90374,SDS011,82260,40.72488379,21.45775795,,2025-12-19,2.0,2.0
90378,SDS011,82267,52.5268057,5.70263922,,2025-12-19,1.0,1.0
90390,SDS011,82284,44.23,21.22,,2025-12-19,3.0,3.0
90400,SDS011,82333,49.404,11.034,,2025-12-19,1.0,1.0
90404,SDS011,82337,49.198,9.236,,2025-12-19,2.0,2.0
90408,SDS011,82340,42.902,23.79,,2025-12-19,1.0,1.0
90410,SDS011,82354,40.862,14.394,,2025-12-19,1.0,1.0
90412,SDS011,89677,41.966,21.486,,2025-12-19,10.0,10.0
90416,SDS011,82380,42.58,23.344,,2025-12-19,3.0,3.0
90418,SDS011,82385,52.24,20.756,,2025-12-19,7.0,2.0
90420,SDS011,82386,54.354,10.182,,2025-12-19,1.0,1.0
90423,SDS011,82390,51.52,6.314,,2025-12-19,1.0,1.0
90426,SDS011,82402,50.062,9.006,,2025-12-19,1.0,1.0
90428,SDS011,82404,50.81185744,16.286728,,2025-12-19,1.0,1.0
90432,SDS011,82406,42.668,23.314,,2025-12-19,5.0,3.0
90439,SDS011,82440,42.664,23.344,,2025-12-19,1.0,1.0
90454,SDS011,82456,42.456,19.236,,2025-12-19,4.0,3.0
90456,SDS011,82460,51.172,3.878,,2025-12-19,1.0,1.0
90460,SDS011,82468,43.14283637,22.58386946,,2025-12-19,10.0,10.0
90473,SDS011,82481,42.00462965,24.87135172,,2025-12-19,2.0,2.0
90476,SDS011,82491,51.172,3.878,,2025-12-19,1.0,1.0
90479,SDS011,82497,50.57,6.508,,2025-12-19,1.0,1.0
90481,SDS011,82498,52.528,5.44,,2025-12-19,1.0,1.0
90483,SDS011,82499,50.28,10.914,,2025-12-19,1.0,1.0
90498,SDS011,82523,51.306,12.384,,2025-12-19,1.0,1.0
90501,SDS011,82884,51.472,-2.586,,2025-12-19,1.0,1.0
90522,SDS011,82549,42.622,25.374,,2025-12-19,1.0,1.0
90526,SDS011,82557,43.244,27.702,,2025-12-19,1.0,1.0
90528,SDS011,82842,52.46472438,16.66943818,,2025-12-19,1.0,1.0
90540,SDS011,82574,53.76,11.652,,2025-12-19,1.0,1.0
90547,SDS011,82594,43.022,-0.096,,2025-12-19,1.0,1.0
90552,SDS011,82599,52.0501609,5.1306603,,2025-12-19,1.0,1.0
90558,SDS011,82607,43.91,22.256,,2025-12-19,10.0,10.0
90567,SDS011,82621,47.366,16.568,,2025-12-19,1.0,2.0
90569,SDS011,82630,51.514,6.346,,2025-12-19,1.0,1.0
90573,SDS011,82634,50.076,8.198,,2025-12-19,1.0,1.0
90575,SDS011,82636,50.076,8.198,,2025-12-19,2.0,1.0
90579,SDS011,82640,44.81494079,20.43610041,,2025-12-19,10.0,7.0
90585,SDS011,82650,38.69770044,-0.47637627,,2025-12-19,1.0,1.0
90587,SDS011,82655,51.26243542,5.7893604,,2025-12-19,1.0,1.0
90591,SDS011,82659,51.274,5.71,,2025-12-19,1.0,1.0
90627,SDS011,82687,49.928,8.548,,2025-12-19,1.0,1.0
90629,SDS011,82692,42.598,23.636,,2025-12-19,1.0,1.0
90631,SDS011,82693,51.248574,5.8458908,,2025-12-19,1.0,1.0
90637,SDS011,82697,51.238,5.682,,2025-12-19,1.0,1.0
90645,SDS011,85179,51.728,5.154,,2025-12-19,1.0,1.0
90650,SDS011,82712,52.428,7.03,,2025-12-19,1.0,1.0
90653,SDS011,82715,47.942,9.442,,2025-12-19,1.0,1.0
90659,SDS011,82718,51.6936805,5.1379481,,2025-12-19,1.0,1.0
90665,SDS011,82877,51.6854746,3.8997434,,2025-12-19,2.0,1.0
90667,SDS011,82731,51.69547744,5.19602895,,2025-12-19,1.0,1.0
90669,SDS011,82732,50.84432437,4.33814049,,2025-12-19,1.0,1.0
90671,SDS011,83014,42.62875691,23.30049455,,2025-12-19,2.0,2.0
90672,SDS011,82738,52.08,4.752,,2025-12-19,1.0,1.0
90676,SDS011,82740,51.26,5.74,,2025-12-19,1.0,1.0
90693,SDS011,82748,51.298408,5.762814,,2025-12-19,1.0,1.0
90697,SDS011,82753,51.892,8.366,,2025-12-19,1.0,1.0
90698,SDS011,82754,52.936,6.134,,2025-12-19,1.0,1.0
90715,SDS011,82769,50.84434597,4.33810025,,2025-12-19,1.0,1.0
90719,SDS011,82798,46.74890207,23.59958339,,2025-12-19,3.0,4.0
90722,SDS011,82803,36.568,30.56,,2025-12-19,1.0,1.0
90728,SDS011,82807,51.6817047,5.1451481,,2025-12-19,1.0,1.0
90730,SDS011,82830,50.326,11.126,,2025-12-19,1.0,1.0
90732,SDS011,82831,48.138,16.468,,2025-12-19,1.0,1.0
90738,SDS011,82838,48.124,11.612,,2025-12-19,1.0,1.0
90754,SDS011,82858,52.664,5.9,,2025-12-19,1.0,1.0
90762,SDS011,82863,43.114,0.366,,2025-12-19,1.0,1.0
90768,SDS011,82869,47.33496482,9.6425339,,2025-12-19,2.0,2.0
90771,SDS011,82870,47.33522221,9.64211547,,2025-12-19,3.0,2.0
90776,SDS011,82872,42.73788553,23.29324722,,2025-12-19,7.0,4.0
90792,SDS011,82904,43.306,12.326,,2025-12-19,2.0,1.0
90796,SDS011,89713,33.99,-6.85,,2025-12-19,3.0,2.0
90800,SDS011,82916,51.50338272,6.5143615,,2025-12-19,1.0,1.0
90808,SDS011,82925,52.32,5.536,,2025-12-19,1.0,1.0
90810,SDS011,82926,52.336,5.356,,2025-12-19,1.0,1.0
90826,SDS011,82968,41.986,21.426,,2025-12-19,10.0,10.0
90828,SDS011,82969,52.002,5.468,,2025-12-19,1.0,1.0
90839,SDS011,82981,48.732,9.114,,2025-12-19,1.0,1.0
90845,SDS011,82992,50.86353865,12.90564716,,2025-12-19,1.0,1.0
90862,SDS011,85959,50.23214435,18.65622818,,2025-12-19,2.0,2.0
90864,SDS011,83024,45.834,15.942,,2025-12-19,3.0,2.0
90870,SDS011,83367,51.414,6.142,,2025-12-19,1.0,1.0
90872,SDS011,83034,40.20348944,44.5262897,,2025-12-19,5.0,3.0
90876,SDS011,83036,50.44434074,16.14914864,,2025-12-19,2.0,1.0
90882,SDS011,83044,50.196,8.778,,2025-12-19,1.0,1.0
90884,SDS011,83045,49.104,9.778,,2025-12-19,1.0,1.0
90887,SDS011,83053,48.804,9.228,,2025-12-19,1.0,1.0
90889,SDS011,83055,51.03946212,13.70095164,,2025-12-19,1.0,1.0
90891,SDS011,83018,51.9631899,5.9248351,,2025-12-19,1.0,1.0
90898,SDS011,83079,47.924,7.796,,2025-12-19,1.0,1.0
90900,SDS011,83089,50.338,14.504,,2025-12-19,1.0,1.0
90908,SDS011,83105,48.734,10.118,,2025-12-19,1.0,1.0
90914,SDS011,83110,48.97,8.41,,2025-12-19,1.0,1.0
90918,SDS011,83117,49.5575251,18.7974013,,2025-12-19,2.0,2.0
90925,SDS011,83126,51.352,14.606,,2025-12-19,1.0,1.0
90930,SDS011,83129,51.9670031,5.6462063,,2025-12-19,1.0,1.0
90932,SDS011,83130,51.9083928,8.37934166,,2025-12-19,1.0,1.0
90934,SDS011,83134,51.488,6.634,,2025-12-19,1.0,1.0
90940,SDS011,85766,53.092,8.226,,2025-12-19,1.0,1.0
90941,SDS011,85666,43.226,76.862,,2025-12-19,10.0,6.0
90949,SDS011,83166,51.05,17.092,,2025-12-19,3.0,2.0
90973,SDS011,83202,50.8007925,12.89688735,,2025-12-19,1.0,1.0
90979,SDS011,83208,48.0960064,11.57323829,,2025-12-19,1.0,1.0
90981,SDS011,83211,52.65049379,9.21102762,,2025-12-19,1.0,1.0
90983,SDS011,83213,49.43325652,17.97238022,,2025-12-19,2.0,1.0
90986,SDS011,83284,50.064,14.592,,2025-12-19,2.0,1.0
90988,SDS011,83287,47.342,8.246,,2025-12-19,2.0,1.0
90992,SDS011,83289,52.65846687,5.92281854,,2025-12-19,1.0,1.0
90994,SDS011,83291,52.354,9.282,,2025-12-19,1.0,1.0
91001,SDS011,83301,48.35804772,-1.83479995,,2025-12-19,1.0,1.0
91005,SDS011,83308,50.3,18.974,,2025-12-19,7.0,2.0
91007,SDS011,83317,48.054,-1.504,,2025-12-19,1.0,1.0
91011,SDS011,83327,49.554,10.992,,2025-12-19,1.0,1.0
91022,SDS011,83350,48.80566081,9.24062848,,2025-12-19,1.0,1.0
91026,SDS011,83358,50.896,11.594,,2025-12-19,1.0,1.0
91028,SDS011,83359,47.94403393,19.03203517,,2025-12-19,1.0,1.0
91034,SDS011,83364,47.2872772,19.53194618,,2025-12-19,10.0,7.0
91038,SDS011,83370,51.20413125,4.46623539,,2025-12-19,1.0,1.0
91042,SDS011,83372,51.678,5.144,,2025-12-19,1.0,1.0
91056,SDS011,83398,47.04023405,7.43096881,,2025-12-19,1.0,1.0
91062,SDS011,83401,55.88,37.538,,2025-12-19,1.0,1.0
91068,SDS011,83575,51.05429888,17.03847528,,2025-12-19,1.0,1.0
91074,SDS011,83410,51.336,12.422,,2025-12-19,1.0,1.0
91076,SDS011,83414,42.05727656,27.66054225,,2025-12-19,1.0,1.0
91081,SDS011,83431,51.384,11.988,,2025-12-19,1.0,1.0
91083,SDS011,83433,50.084,8.576,,2025-12-19,1.0,1.0
91085,SDS011,83434,51.678,5.128,,2025-12-19,1.0,1.0
91089,SDS011,83436,52.08,11.574,,2025-12-19,1.0,1.0
91091,SDS011,83437,48.5210246,9.04804942,,2025-12-19,1.0,1.0
91100,SDS011,83479,47.56860767,7.60386748,,2025-12-19,1.0,1.0
91102,SDS011,83483,51.99110419,5.91255158,,2025-12-19,1.0,1.0
91104,SDS011,83487,47.712,9.386,,2025-12-19,1.0,1.0
91106,SDS011,83488,50.32418317,9.01575977,,2025-12-19,1.0,1.0
91108,SDS011,83999,42.690684,23.341199,,2025-12-19,7.0,6.0
91116,SDS011,83499,50.072,8.434,,2025-12-19,1.0,1.0
91118,SDS011,83507,52.996,12.63,,2025-12-19,1.0,1.0
91120,SDS011,84681,50.81,9.426,,2025-12-19,1.0,1.0
91133,SDS011,83578,49.96744523,6.59010832,,2025-12-19,1.0,1.0
91137,SDS011,83584,53.704,91.706,,2025-12-19,2.0,1.0
91139,SDS011,83587,49.362,19.538,,2025-12-19,1.0,1.0
91143,SDS011,83591,52.60721242,10.240642,,2025-12-19,1.0,1.0
91148,SDS011,83595,50.852,5.702,,2025-12-19,1.0,1.0
91151,SDS011,83995,42.5246734,27.46700048,,2025-12-19,2.0,2.0
91153,SDS011,83598,50.09,14.488,,2025-12-19,1.0,1.0
91155,SDS011,88708,48.358,2.122,,2025-12-19,1.0,1.0
91159,SDS011,83604,50.912,6.918,,2025-12-19,1.0,1.0
91175,SDS011,83613,42.41063219,25.58138567,,2025-12-19,1.0,1.0
91183,SDS011,83616,52.366,17.022,,2025-12-19,2.0,1.0
91185,SDS011,83617,52.2937013,16.9749731,,2025-12-19,2.0,1.0
91187,SDS011,83622,51.69,5.172,,2025-12-19,1.0,1.0
91189,SDS011,83832,50.94809366,20.94859153,,2025-12-19,2.0,1.0
91192,SDS011,83631,50.232,18.68,,2025-12-19,3.0,2.0
91196,SDS011,83818,50.22997491,18.66125196,,2025-12-19,2.0,2.0
91200,SDS011,83636,40.63792077,22.94849485,,2025-12-19,4.0,3.0
91206,SDS011,89976,44.44,18.146,,2025-12-19,6.0,5.0
91210,SDS011,83646,48.08274159,11.66980326,,2025-12-19,1.0,1.0
91216,SDS011,83651,42.7,23.302,,2025-12-19,9.0,6.0
91218,SDS011,84782,50.928,11.598,,2025-12-19,1.0,1.0
91226,SDS011,83662,42.65,26.326,,2025-12-19,2.0,2.0
91228,SDS011,83663,42.64,23.314,,2025-12-19,3.0,2.0
91230,SDS011,83664,42.64,23.346,,2025-12-19,3.0,2.0
91234,SDS011,83666,53.38,5.97,,2025-12-19,1.0,1.0
91235,SDS011,83669,51.7325402,5.1574029,,2025-12-19,1.0,1.0
91241,SDS011,89011,42.00003812,21.4104116,,2025-12-19,10.0,10.0
91283,SDS011,83705,52.588,22.472,,2025-12-19,3.0,2.0
91307,SDS011,83720,40.136,44.524,,2025-12-19,7.0,4.0
91317,SDS011,83741,41.94023223,25.5442965,,2025-12-19,2.0,2.0
91319,SDS011,83748,52.218,5.196,,2025-12-19,1.0,1.0
91325,SDS011,83755,50.9327092,6.9608818,,2025-12-19,1.0,1.0
91334,SDS011,83762,52.67072735,10.69308056,,2025-12-19,1.0,1.0
91336,SDS011,83763,50.97724679,3.56636971,,2025-12-19,1.0,1.0
91338,SDS011,83767,52.6601366,6.7343317,,2025-12-19,1.0,1.0
91341,SDS011,83770,52.6600299,6.7338471,,2025-12-19,1.0,1.0
91344,SDS011,83775,52.6598937,6.7342695,,2025-12-19,1.0,1.0
91346,SDS011,83777,52.6596122,6.7351456,,2025-12-19,1.0,1.0
91347,SDS011,83778,52.6594303,6.7357471,,2025-12-19,1.0,1.0
91348,SDS011,83779,52.6595709,6.7357427,,2025-12-19,1.0,1.0
91349,SDS011,83780,50.048,17.964,,2025-12-19,1.0,1.0
91352,SDS011,83782,52.6620722,6.7463446,,2025-12-19,1.0,1.0
91353,SDS011,83784,52.4898234,13.5258623,,2025-12-19,1.0,1.0
91356,SDS011,83795,52.1417519,4.6537064,,2025-12-19,1.0,1.0
91358,SDS011,83797,40.20332442,44.51700926,,2025-12-19,6.0,3.0
91360,SDS011,83801,52.066,4.482,,2025-12-19,1.0,1.0
91362,SDS011,83802,52.066,4.482,,2025-12-19,1.0,1.0
91370,SDS011,83819,50.75810812,6.08951421,,2025-12-19,1.0,1.0
91380,SDS011,83828,53.474,10.082,,2025-12-19,1.0,1.0
91388,SDS011,83837,40.65867864,22.95398694,,2025-12-19,2.0,2.0
91390,SDS011,83839,52.464,13.572,,2025-12-19,1.0,1.0
91394,SDS011,83847,52.37124965,8.98994421,,2025-12-19,1.0,1.0
91398,SDS011,83852,47.282,16.594,,2025-12-19,1.0,2.0
91400,SDS011,83853,52.0,7.556,,2025-12-19,1.0,1.0
91402,SDS011,83855,50.22848692,18.6646691,,2025-12-19,10.0,6.0
91406,SDS011,83858,42.678,23.288,,2025-12-19,6.0,3.0
91416,SDS011,83896,47.39,16.542,,2025-12-19,1.0,1.0
91421,SDS011,83901,51.686,5.144,,2025-12-19,1.0,1.0
91425,SDS011,83905,53.582,9.83,,2025-12-19,1.0,1.0
91427,SDS011,83906,52.376,4.858,,2025-12-19,1.0,1.0
91429,SDS011,83907,51.276,4.662,,2025-12-19,1.0,1.0
91448,SDS011,83926,49.4148877,19.47887778,,2025-12-19,5.0,2.0
91455,SDS011,83932,42.6744364,23.2793331,,2025-12-19,6.0,6.0
91457,SDS011,84532,52.284,13.208,,2025-12-19,1.0,1.0
91477,SDS011,84199,51.574,5.316,,2025-12-19,1.0,1.0
91478,SDS011,83951,52.71924661,6.45695418,,2025-12-19,1.0,1.0
91484,SDS011,83955,42.698,23.33,,2025-12-19,3.0,3.0
91489,SDS011,83957,51.508,18.118,,2025-12-19,2.0,2.0
91491,SDS011,83958,42.648,23.4,,2025-12-19,3.0,3.0
91493,SDS011,83960,51.85573397,5.81102192,,2025-12-19,1.0,1.0
91495,SDS011,83961,42.817875,23.2324469,,2025-12-19,6.0,3.0
91497,SDS011,83962,49.3013221,9.3059289,,2025-12-19,2.0,1.0
91501,SDS011,83965,42.60494324,23.49924624,,2025-12-19,1.0,1.0
91509,SDS011,83975,47.874,21.72,,2025-12-19,3.0,2.0
91515,SDS011,83985,52.06513125,5.19964188,,2025-12-19,1.0,1.0
91517,SDS011,83990,51.466,6.47,,2025-12-19,1.0,1.0
91519,SDS011,83992,50.41048285,7.8938571,,2025-12-19,1.0,1.0
91521,SDS011,83994,42.688,23.314,,2025-12-19,1.0,1.0
91523,SDS011,84253,52.44,16.928,,2025-12-19,2.0,2.0
91525,SDS011,83998,51.69,5.21,,2025-12-19,1.0,1.0
91527,SDS011,84000,48.66,9.416,,2025-12-19,2.0,1.0
91535,SDS011,88772,50.83384611,4.22226369,,2025-12-19,1.0,1.0
91537,SDS011,84011,51.688,5.142,,2025-12-19,1.0,1.0
91543,SDS011,84015,48.52676155,9.05950314,,2025-12-19,2.0,2.0
91545,SDS011,84016,51.7337105,5.1393439,,2025-12-19,1.0,1.0
91555,SDS011,84022,41.33600406,21.56351477,,2025-12-19,7.0,5.0
91567,SDS011,85060,51.178,4.14,,2025-12-19,1.0,1.0
91569,SDS011,84039,42.54085094,23.50361717,,2025-12-19,3.0,2.0
91577,SDS011,84043,51.9299306,5.5783541,,2025-12-19,1.0,1.0
91581,SDS011,84046,42.638,23.352,,2025-12-19,3.0,2.0
91587,SDS011,84055,42.66137857,23.35372835,,2025-12-19,2.0,2.0
91590,SDS011,84061,51.86,4.99,,2025-12-19,1.0,1.0
91610,SDS011,84078,45.184,5.704,,2025-12-19,1.0,1.0
91612,SDS011,84080,50.544,18.63,,2025-12-19,2.0,2.0
91614,SDS011,89127,42.888,23.402,,2025-12-19,1.0,1.0
91623,SDS011,84090,40.82865578,43.83075804,,2025-12-19,6.0,3.0
91627,SDS011,84097,40.1988803,44.57414213,,2025-12-19,5.0,3.0
91629,SDS011,84100,48.096,11.492,,2025-12-19,1.0,1.0
91682,SDS011,84484,51.506,5.95,,2025-12-19,1.0,1.0
91684,SDS011,84128,48.1897775,11.6402936,,2025-12-19,1.0,1.0
91690,SDS011,84503,50.35,19.408,,2025-12-19,10.0,10.0
91698,SDS011,84145,52.694,5.17,,2025-12-19,1.0,1.0
91755,SDS011,84195,40.57663377,22.95384049,,2025-12-19,3.0,2.0
91757,SDS011,84196,51.574,5.316,,2025-12-19,1.0,1.0
91769,SDS011,84211,51.998,5.448,,2025-12-19,1.0,1.0
91779,SDS011,85398,42.561224,27.521156,,2025-12-19,3.0,2.0
91781,SDS011,84220,49.36,19.658,,2025-12-19,5.0,3.0
91785,SDS011,84225,40.63177937,22.94819713,,2025-12-19,3.0,3.0
91787,SDS011,84229,48.89246586,8.96931231,,2025-12-19,1.0,1.0
91828,SDS011,89808,49.80682815,9.15073224,,2025-12-19,1.0,1.0
91830,SDS011,84245,47.01001396,20.62373547,,2025-12-19,9.0,10.0
91832,SDS011,88838,50.81739811,4.43653733,,2025-12-19,1.0,1.0
91836,SDS011,84249,47.618,19.186,,2025-12-19,8.0,10.0
91837,SDS011,84251,49.51906237,19.53229129,,2025-12-19,2.0,1.0
91839,SDS011,84252,51.7244793,5.139175,,2025-12-19,1.0,1.0
91841,SDS011,84255,51.924,5.49,,2025-12-19,1.0,1.0
92001,SDS011,84723,45.254,5.844,,2025-12-19,1.0,1.0
92306,SDS011,84439,42.01515439,21.45336181,,2025-12-19,6.0,4.0
92313,SDS011,84447,52.4893968,5.447192,,2025-12-19,1.0,1.0
92315,SDS011,84448,40.65026795,22.92239324,,2025-12-19,3.0,2.0
92317,SDS011,84450,51.0379689,18.60190004,,2025-12-19,2.0,2.0
92320,SDS011,84732,42.684,23.288,,2025-12-19,8.0,4.0
92330,SDS011,84473,51.198,3.274,,2025-12-19,1.0,1.0
92335,SDS011,84483,40.26685481,22.50985252,,2025-12-19,2.0,2.0
92337,SDS011,84485,49.098,19.308,,2025-12-19,3.0,2.0
92339,SDS011,84486,40.59625221,22.9775187,,2025-12-19,3.0,3.0
92367,SDS011,84502,46.846,16.834,,2025-12-19,1.0,1.0
92371,SDS011,84509,53.24422341,10.42109764,,2025-12-19,1.0,1.0
92384,SDS011,84516,51.208,3.202,,2025-12-19,1.0,1.0
92412,SDS011,84542,48.8415347,2.353715,,2025-12-19,1.0,1.0
92418,SDS011,84545,53.5811934,9.83069837,,2025-12-19,1.0,1.0
92422,SDS011,84548,48.434,10.518,,2025-12-19,1.0,1.0
92428,SDS011,84555,48.2215651,11.47476716,,2025-12-19,1.0,1.0
92429,SDS011,88067,53.664,10.084,,2025-12-19,1.0,1.0
92433,SDS011,84562,51.73242414,5.18866282,,2025-12-19,1.0,1.0
92435,SDS011,84563,42.68,23.23,,2025-12-19,4.0,3.0
92441,SDS011,84567,50.98127585,7.52471816,,2025-12-19,1.0,1.0
92447,SDS011,84581,47.5,19.01,,2025-12-19,3.0,2.0
92451,SDS011,84585,48.204,11.612,,2025-12-19,1.0,1.0
92457,SDS011,84596,42.136,24.688,,2025-12-19,3.0,2.0
92463,SDS011,84600,42.15621401,24.73498821,,2025-12-19,2.0,1.0
92465,SDS011,84609,51.232,3.252,,2025-12-19,1.0,1.0
92470,SDS011,84613,42.494,23.172,,2025-12-19,1.0,1.0
92477,SDS011,84620,51.296,3.182,,2025-12-19,1.0,1.0
92479,SDS011,84621,52.212,9.54,,2025-12-19,1.0,1.0
92482,SDS011,84634,42.666,23.684,,2025-12-19,2.0,2.0
92484,SDS011,84635,42.712,23.246,,2025-12-19,1.0,1.0
92490,SDS011,84643,42.64839869,23.4005329,,2025-12-19,4.0,3.0
92492,SDS011,84644,52.218,5.188,,2025-12-19,1.0,1.0
92494,SDS011,84646,52.66,6.74,,2025-12-19,1.0,1.0
92495,SDS011,84650,51.5102258,9.83760506,,2025-12-19,1.0,1.0
92497,SDS011,84657,49.35,16.012,,2025-12-19,2.0,1.0
92501,SDS011,84659,51.724,5.138,,2025-12-19,1.0,1.0
92509,SDS011,84663,48.09086245,11.51207145,,2025-12-19,1.0,1.0
92511,SDS011,84665,51.73,5.16,,2025-12-19,1.0,1.0
92525,SDS011,84674,42.61970612,23.34818602,,2025-12-19,1.0,1.0
92527,SDS011,84676,42.25371939,22.74407923,,2025-12-19,2.0,2.0
92533,SDS011,84683,42.2759451,22.6719296,,2025-12-19,5.0,3.0
92535,SDS011,84684,50.068,14.404,,2025-12-19,1.0,1.0
92537,SDS011,84685,51.062,3.696,,2025-12-19,2.0,1.0
92539,SDS011,84687,40.74455248,44.83428043,,2025-12-19,1.0,1.0
92541,SDS011,84693,52.248,16.846,,2025-12-19,5.0,3.0
92553,SDS011,84705,54.254,9.064,,2025-12-19,10.0,10.0
92555,SDS011,84707,40.59967745,22.98955142,,2025-12-19,2.0,2.0
92557,SDS011,84708,40.67132927,22.92481955,,2025-12-19,2.0,2.0
92559,SDS011,85169,40.59916425,22.95161426,,2025-12-19,3.0,3.0
92562,SDS011,84713,42.676,23.322,,2025-12-19,5.0,3.0
92569,SDS011,84729,48.386,8.984,,2025-12-19,1.0,1.0
92573,SDS011,84736,46.766,23.576,,2025-12-19,3.0,3.0
92575,SDS011,84737,46.75525945,23.58744532,,2025-12-19,4.0,3.0
92577,SDS011,84738,46.77222541,23.58588964,,2025-12-19,4.0,3.0
92579,SDS011,84739,42.14412682,24.7552201,,2025-12-19,3.0,2.0
92584,SDS011,84748,48.40278196,11.62280023,,2025-12-19,2.0,1.0
92586,SDS011,84751,52.0932147,7.62136219,,2025-12-19,1.0,1.0
92588,SDS011,84754,42.612,23.37,,2025-12-19,2.0,1.0
92592,SDS011,84756,42.606,23.346,,2025-12-19,1.0,1.0
92596,SDS011,84759,51.688,5.116,,2025-12-19,1.0,1.0
92598,SDS011,84760,50.312,18.62,,2025-12-19,2.0,2.0
92600,SDS011,85007,51.694687,5.206363,,2025-12-19,1.0,1.0
92606,SDS011,84770,43.30659546,13.72882988,,2025-12-19,1.0,1.0
92607,SDS011,84771,50.748,10.508,,2025-12-19,1.0,2.0
92611,SDS011,84773,50.848,7.338,,2025-12-19,1.0,1.0
92613,SDS011,84774,50.18753625,9.15149291,,2025-12-19,1.0,1.0
92621,SDS011,84778,52.252,21.04,,2025-12-19,1.0,1.0
92626,SDS011,89031,50.7858475,3.24315816,,2025-12-19,2.0,1.0
92628,SDS011,84785,42.646,23.328,,2025-12-19,3.0,2.0
92630,SDS011,84786,42.65206395,23.3338796,,2025-12-19,3.0,2.0
92632,SDS011,84792,50.96329335,5.69974639,,2025-12-19,1.0,1.0
92636,SDS011,84797,48.096,11.294,,2025-12-19,1.0,1.0
92638,SDS011,84798,52.13,10.644,,2025-12-19,1.0,1.0
92642,SDS011,85262,49.482,19.482,,2025-12-19,7.0,4.0
92648,SDS011,84806,50.956,9.786,,2025-12-19,1.0,1.0
92650,SDS011,84809,50.138,14.332,,2025-12-19,3.0,1.0
92655,SDS011,84814,42.54,23.126,,2025-12-19,1.0,1.0
92657,SDS011,84815,52.446,16.922,,2025-12-19,2.0,1.0
92663,SDS011,84820,51.694,5.226,,2025-12-19,1.0,1.0
92665,SDS011,84824,51.86409557,5.87284675,,2025-12-19,1.0,1.0
92667,SDS011,84825,54.736,9.63,,2025-12-19,1.0,1.0
92671,SDS011,84829,50.77,7.302,,2025-12-19,1.0,1.0
92677,SDS011,85006,52.34375045,16.85725873,,2025-12-19,4.0,3.0
92690,SDS011,84863,52.432,13.512,,2025-12-19,1.0,1.0
92693,SDS011,84865,50.93733295,6.90571282,,2025-12-19,1.0,1.0
92695,SDS011,84866,42.684,23.354,,2025-12-19,6.0,4.0
92697,SDS011,84874,50.312,14.31,,2025-12-19,2.0,2.0
92699,SDS011,84875,52.048,5.288,,2025-12-19,1.0,1.0
92701,SDS011,84878,52.01,5.424,,2025-12-19,1.0,1.0
92703,SDS011,84879,52.034,5.344,,2025-12-19,1.0,1.0
92709,SDS011,84885,52.016,5.43,,2025-12-19,1.0,1.0
92711,SDS011,84888,52.452,13.482,,2025-12-19,1.0,1.0
92717,SDS011,84911,47.858,11.156,,2025-12-19,1.0,1.0
92719,SDS011,84916,52.044,5.332,,2025-12-19,1.0,1.0
92721,SDS011,84917,52.31,5.596,,2025-12-19,1.0,1.0
92723,SDS011,84919,52.046,5.288,,2025-12-19,1.0,1.0
92727,SDS011,86483,50.07,8.226,,2025-12-19,1.0,1.0
92729,SDS011,84924,52.064,5.36,,2025-12-19,1.0,1.0
92735,SDS011,84927,52.05,5.264,,2025-12-19,1.0,1.0
92737,SDS011,84929,52.0010255,5.4608946,,2025-12-19,1.0,1.0
92739,SDS011,84930,52.064,5.37,,2025-12-19,1.0,1.0
92741,SDS011,84931,47.546,21.624,,2025-12-19,5.0,8.0
92743,SDS011,84932,52.056,5.412,,2025-12-19,1.0,1.0
92745,SDS011,84933,52.05,5.284,,2025-12-19,1.0,1.0
92747,SDS011,84935,52.058,5.298,,2025-12-19,1.0,1.0
92751,SDS011,85038,55.68085381,37.91410804,,2025-12-19,10.0,10.0
